,Unnamed: 0,Date,Time,hashtags,tagged_usernames,Text,tokens,data,pol_sub,polarity,subjectivity,Stanford_score,Stanford_sentiment,pred_logreg,pred_logreg_proba,pred_forest,pred_forest_proba,pred_svc,pred_bayes,pred_bayes_proba
591,591,2020-05-20,05:13:00,"['#india.', '#bjp\\xe2\\x80\\xa6']","[""@narendramodi's"", '@pmoindia\\n#bjp\\xe2\\x80\\xa6']","['pm', 'work', 'kutch', 'earthquake', 'pointer', 'vision', 'post-covid', 'india', '.', 'bjp']","['pm', 'work', 'kutch', 'earthquake', 'pointer', 'vision', 'post-covid', 'india', '.', 'bjp']",pm s work after kutch earthquake is a pointer to his vision for postcovid india  bjp,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral,1,0.500250611158521,0,0.4266666666666667,1,0,0.44894092769512384
592,592,2020-05-20,05:13:00,['#bjp'],[],"['see', 'bjp', 'concern']","['see', 'bjp', 'concern']",see bjp concern,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral,1,0.7355044506637392,1,0.5294952035387613,1,1,0.5707023584542865
593,593,2020-05-20,05:11:00,['#mpjothimani'],['@hamdansayedinc:'],"['congress', 'mpjothimani', 'fst', 'gnratn', 'politician', 'tn.she', 'comes', 'humble', 'bckgrnd', 'wrked', 'way', 'topher']","['congress', 'mpjothimani', 'fst', 'gnratn', 'politician', 'tn.she', 'comes', 'humble', 'bckgrnd', 'wrked', 'way', 'topher']",this is congress mpjothimani a fst gnratn politician from tnshe comes from a humble bckgrnd wrked her way to topher,"Sentiment(polarity=-0.2, subjectivity=0.4)",-0.2,0.4,3.0,Positive,0,0.4842591578365072,0,0.42,1,0,0.48620584230297226
594,594,2020-05-20,05:09:00,['#mpjothimani'],['@hamdansayedinc:'],"['congress', 'mpjothimani', 'fst', 'gnratn', 'politician', 'tn.she', 'comes', 'humble', 'bckgrnd', 'wrked', 'way', 'topher']","['congress', 'mpjothimani', 'fst', 'gnratn', 'politician', 'tn.she', 'comes', 'humble', 'bckgrnd', 'wrked', 'way', 'topher']",this is congress mpjothimani a fst gnratn politician from tnshe comes from a humble bckgrnd wrked her way to topher,"Sentiment(polarity=-0.2, subjectivity=0.4)",-0.2,0.4,3.0,Positive,0,0.4842591578365072,0,0.42,1,0,0.48620584230297226
595,595,2020-05-20,05:09:00,"['#bjp', '#govt', '#rail', '#police', '#migrantlabourers,']",['@santanusenmp:'],"['bjp', 'govt', 'chargng', 'rail', 'fare', 'police', 'btng', 'migrantlabourers', 'sndng', 'deadbdies', 'injiured', 'frcing', 'thm', 'walk', 'miles']","['bjp', 'govt', 'chargng', 'rail', 'fare', 'police', 'btng', 'migrantlabourers', 'sndng', 'deadbdies', 'injiured', 'frcing', 'thm', 'walk', 'miles']",bjp govt chargng rail fare police btng migrantlabourers sndng deadbdies with injiured frcing thm to walk miles t,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral,1,0.7999693348940484,1,0.9033333333333334,1,1,0.5814756421621702
596,596,2020-05-20,05:09:00,"['#coronaviruspandemic', '#bjp']","['@paharipiyali:', '@jdhankhar1']","['middle', 'coronaviruspandemic', 'u', 'lick', 'ur', 'fingers', 'shake', 'hands', '.', 'u', 'one', 'give', 'advice', '.', 'bjp']","['middle', 'coronaviruspandemic', 'u', 'lick', 'ur', 'fingers', 'shake', 'hands', '.', 'u', 'one', 'give', 'advice', '.', 'bjp']",in the middle of coronaviruspandemic u lick ur fingers and shake hands u are no one to give advice bjp in,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,1.0,Negative,1,0.686720284503401,0,0.36,1,1,0.5825958470247633
597,597,2020-05-20,05:09:00,"['#saij', '#saravanan', '#ousudu', '#mandal', '#bjp', '#modiji']",['@iyyappankaali:'],"['saij', 'saravanan', 'ousudu', 'mandal', 'bjp', 'modiji', 'congratulations', 'sir']","['saij', 'saravanan', 'ousudu', 'mandal', 'bjp', 'modiji', 'congratulations', 'sir']",saij saravanan ousudu mandal bjp modiji congratulations sir,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral,1,0.6360837432857731,1,0.5870452535399431,1,1,0.5021333333333337
598,598,2020-05-20,05:08:00,[],['@babitaphogat'],"['doubtits', 'time', 'consuming', 'policy', 'recover', 'corona', 'sure', 'one', 'day', 'well', 'battle']","['doubtits', 'time', 'consuming', 'policy', 'recover', 'corona', 'sure', 'one', 'day', 'well', 'battle']",no doubtits time consuming policy to recover from corona but we sure one day well won the battle a,"Sentiment(polarity=0.5, subjectivity=0.8888888888888888)",0.5,0.8888888888888888,3.0,Positive,0,0.43761291654634643,1,0.6,0,0,0.4947758552235188
599,599,2020-05-20,05:07:00,"['#narendramodi', '#bjp', '#anjanaomkashyap', '#piyushgoyal']",[],"['https//t.co/s6ad3rdtn2', 'narendramodi', 'bjp', 'anjanaomkashyap', 'piyushgoyal', 'watch', 'need', 'implement']","['https//t.co/s6ad3rdtn2', 'narendramodi', 'bjp', 'anjanaomkashyap', 'piyushgoyal', 'watch', 'need', 'implement']",httpstcosadrdtn narendramodi bjp anjanaomkashyap piyushgoyal  watch this and and need to implement this,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,3.0,Positive,1,0.5547300643559521,0,0.44,1,0,0.46836510348015453
600,600,2020-05-20,05:06:00,[],[],"['..', '...', 'debate', 'opposition', 'parties', 'fires', 'ap', 'govt', 'power', 'char']","['..', '...', 'debate', 'opposition', 'parties', 'fires', 'ap', 'govt', 'power', 'char']",    debate on opposition parties fires on ap govt over power char,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral,1,0.5061158250593829,0,0.3426666666666667,0,0,0.485988353048115
601,601,2020-05-20,05:06:00,[],[],"['happy', 'doesnt', 'mean', 'everythins', 'perfectit', 'means', 'youve', 'decided', 'see', 'everything', 'beyond', 'imperfe']","['happy', 'doesnt', 'mean', 'everythins', 'perfectit', 'means', 'youve', 'decided', 'see', 'everything', 'beyond', 'imperfe']",being happy doesnt mean everythins perfectit just means that youve decided to see everything beyond the imperfe,"Sentiment(polarity=0.24375000000000002, subjectivity=0.84375)",0.24375,0.84375,3.0,Positive,0,0.15499786396328363,1,0.7,0,0,0.34222073637867734
602,602,2020-05-20,05:06:00,"['#bjp', '#govt', '#rail', '#police', '#migrantlabourers,']",['@santanusenmp:'],"['bjp', 'govt', 'chargng', 'rail', 'fare', 'police', 'btng', 'migrantlabourers', 'sndng', 'deadbdies', 'injiured', 'frcing', 'thm', 'walk', 'miles']","['bjp', 'govt', 'chargng', 'rail', 'fare', 'police', 'btng', 'migrantlabourers', 'sndng', 'deadbdies', 'injiured', 'frcing', 'thm', 'walk', 'miles']",bjp govt chargng rail fare police btng migrantlabourers sndng deadbdies with injiured frcing thm to walk miles t,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral,1,0.7999693348940484,1,0.9033333333333334,1,1,0.5814756421621702
603,603,2020-05-20,05:04:00,"['#soniagandhi', '#rahulgandhi']",['@indiatoday'],"['whenever', 'barmaid', 'soniagandhi', 'duffer', 'son', 'rahulgandhi', 'caught', 'fakery', 'lie', '...', '...', '.']","['whenever', 'barmaid', 'soniagandhi', 'duffer', 'son', 'rahulgandhi', 'caught', 'fakery', 'lie', '...', '...', '.']",whenever barmaid soniagandhi and her duffer son rahulgandhi are caught for fakery lie all,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,1.0,Negative,1,0.6738560028228974,1,0.7466666666666666,1,1,0.5286903902117697
604,604,2020-05-20,05:04:00,"['#bjp', '#govt', '#rail', '#police', '#migrantlabourers,']",[],"['bjp', 'govt', 'chargng', 'rail', 'fare', 'police', 'btng', 'migrantlabourers', 'sndng', 'deadbdies', 'injiured', 'frcing', 'thm', 'walk']","['bjp', 'govt', 'chargng', 'rail', 'fare', 'police', 'btng', 'migrantlabourers', 'sndng', 'deadbdies', 'injiured', 'frcing', 'thm', 'walk']",bjp govt chargng rail fare police btng migrantlabourers sndng deadbdies with injiured frcing thm to walk m,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral,1,0.7999693348940484,1,0.9033333333333334,1,1,0.5814756421621702
605,605,2020-05-20,05:03:00,[],"['@sidhantsuman1', '@cmomaharashtra', '@rajthackeray']","['state', 'goverment', 'bjp', 'best', 'time', 'modi', 'hai', 'toh']","['state', 'goverment', 'bjp', 'best', 'time', 'modi', 'hai', 'toh']",state goverment and bjp is doing the best at this time  modi hai toh,"Sentiment(polarity=1.0, subjectivity=0.3)",1.0,0.3,3.0,Positive,1,0.8680576413879195,1,0.76,1,1,0.635453918374163
606,606,2020-05-20,05:03:00,['#mpjothimani'],['@hamdansayedinc:'],"['congress', 'mpjothimani', 'fst', 'gnratn', 'politician', 'tn.she', 'comes', 'humble', 'bckgrnd', 'wrked', 'way', 'topher']","['congress', 'mpjothimani', 'fst', 'gnratn', 'politician', 'tn.she', 'comes', 'humble', 'bckgrnd', 'wrked', 'way', 'topher']",this is congress mpjothimani a fst gnratn politician from tnshe comes from a humble bckgrnd wrked her way to topher,"Sentiment(polarity=-0.2, subjectivity=0.4)",-0.2,0.4,3.0,Positive,0,0.4842591578365072,0,0.42,1,0,0.48620584230297226
607,607,2020-05-20,05:03:00,"['#msmes', '#migrants']",['@ashishdua_inc:'],"['struggling', 'get', 'strugglepoor', 'poorer', 'employed', 'become', 'paupers', '.msmes', 'loan', 'burdened', 'migrants', 'walk', 'hungry']","['struggling', 'get', 'strugglepoor', 'poorer', 'employed', 'become', 'paupers', '.msmes', 'loan', 'burdened', 'migrants', 'walk', 'hungry']",struggling get more strugglepoor are poorer employed become paupers msmes are loan burdened migrants walk hungry to,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,1.0,Negative,0,0.28328605539024715,0,0.33333333333333337,0,0,0.4244620754583673
608,608,2020-05-20,05:02:00,[],['@timesofindia'],"['goa', 'govt', 'allowed', '.', 'even', 'modi', 'silent', '.', 'seems', 'modi', 'wants', 'pendamic', 'increase', 'india', '.']","['goa', 'govt', 'allowed', '.', 'even', 'modi', 'silent', '.', 'seems', 'modi', 'wants', 'pendamic', 'increase', 'india', '.']",why goa govt has allowed even modi is silent seems modi wants pendamic to increase in india,"Sentiment(polarity=0.1, subjectivity=0.1)",0.1,0.1,2.0,Neutral,0,0.050951928109676935,0,0.12,0,0,0.1895657625171179
609,609,2020-05-20,05:02:00,"['#bjp', '#uttarpradesh', '#congress', '#ajaykumarlallu', '#priyankagandhi\\xe2\\x80\\x99s']",['@nh_india:'],"['bjp', 'government', 'act', 'vengeance', 'booked', 'uttarpradesh', 'congress', 'president', 'ajaykumarlallu', 'priyankagandhis', 'secre']","['bjp', 'government', 'act', 'vengeance', 'booked', 'uttarpradesh', 'congress', 'president', 'ajaykumarlallu', 'priyankagandhis', 'secre']",bjp government in an act of vengeance booked uttarpradesh congress president ajaykumarlallu and priyankagandhis secre,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,1.0,Negative,1,0.6320479738507553,1,0.6083333333333333,1,1,0.5005646090861232
610,610,2020-05-20,05:02:00,"['#indianrailways', '#pmcaresfund']",['@piyushgoyal'],"['sir', 'indianrailways', 'announced', 'donating', '151', 'crores', 'pmcaresfund', '.', 'money']","['sir', 'indianrailways', 'announced', 'donating', '151', 'crores', 'pmcaresfund', '.', 'money']",sir indianrailways announced that it was donating  crores to pmcaresfund  will the money not be,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,1.0,Negative,0,0.30640514741622343,1,0.54,0,0,0.3961751163262409
611,611,2020-05-20,05:01:00,"['#namo', '#gujarat', '#bjp', '#congress', '#india', '#police', '#doctor']",['@udaypatel009:'],"['namo', 'gujarat', 'bjp', 'congress', 'india', 'police', 'doctor', 'open', 'lockdown', 'prove', 'india', 'really', 'need', 'educated', 'politician']","['namo', 'gujarat', 'bjp', 'congress', 'india', 'police', 'doctor', 'open', 'lockdown', 'prove', 'india', 'really', 'need', 'educated', 'politician']",namo gujarat bjp congress india police doctor to open a lockdown will prove india really need educated politician,"Sentiment(polarity=0.1, subjectivity=0.35)",0.1,0.35,2.0,Neutral,0,0.25520062871458576,0,0.28,0,0,0.40685657858040186
612,612,2020-05-20,05:00:00,"['#twitter', '#bmc']",['@mohitbharatiya_:'],"['twitter', 'plz', 'dont', 'follow', 'bmc', '!', 'u', 'started', 'working', 'manner', '!', 'bmc', 'hiding', 'death', 'u', 'hiding', 'followe']","['twitter', 'plz', 'dont', 'follow', 'bmc', '!', 'u', 'started', 'working', 'manner', '!', 'bmc', 'hiding', 'death', 'u', 'hiding', 'followe']",twitter plz dont follow my bmc  u both have started working in same manner  bmc hiding death no u hiding followe,"Sentiment(polarity=0.0, subjectivity=0.125)",0.0,0.125,1.0,Negative,0,0.3440913615699154,0,0.26,0,0,0.4957237838707856
613,613,2020-05-20,04:59:00,"['#abhorrent', '#obnoxious', '#obscene']","['@raja_africa:', '@nidarnaari']","['.', 'fighting', 'someone', 'doesnt', 'care', 'stay', 'away', 'abhorrent', 'obnoxious', 'obscene', 'itcell', 'folks', 'trendi']","['.', 'fighting', 'someone', 'doesnt', 'care', 'stay', 'away', 'abhorrent', 'obnoxious', 'obscene', 'itcell', 'folks', 'trendi']", fighting for someone who doesnt care  stay away from abhorrent obnoxious obscene itcell folks trendi,"Sentiment(polarity=-0.7, subjectivity=0.8)",-0.7,0.8,1.0,Negative,0,0.18805036550990384,1,0.5120766773162939,0,0,0.2776135002152854
614,614,2020-05-20,04:58:00,['#mpjothimani'],['@hamdansayedinc:'],"['congress', 'mpjothimani', 'fst', 'gnratn', 'politician', 'tn.she', 'comes', 'humble', 'bckgrnd', 'wrked', 'way', 'topher']","['congress', 'mpjothimani', 'fst', 'gnratn', 'politician', 'tn.she', 'comes', 'humble', 'bckgrnd', 'wrked', 'way', 'topher']",this is congress mpjothimani a fst gnratn politician from tnshe comes from a humble bckgrnd wrked her way to topher,"Sentiment(polarity=-0.2, subjectivity=0.4)",-0.2,0.4,3.0,Positive,0,0.4842591578365072,0,0.42,1,0,0.48620584230297226
615,615,2020-05-20,04:57:00,['#bjp'],[],"['story', 'bjp', 'heartless', 'clueless', 'talentless', 'repeated', 'everyday', 'fiascos', 'like']","['story', 'bjp', 'heartless', 'clueless', 'talentless', 'repeated', 'everyday', 'fiascos', 'like']",story of bjp being heartless clueless talentless is being repeated everyday but its only in fiascos like,"Sentiment(polarity=-0.1, subjectivity=0.8)",-0.1,0.8,1.0,Negative,0,0.15439050571346336,0,0.28,0,0,0.37453504262196197
616,616,2020-05-20,04:56:00,"['#bjp', '#bjp']",[],"['everybody', 'wants', 'bjp', 'government', 'serve', 'people', '?', 'corporate', 'financially', 'helped', 'bjp', 'win', 'election', '.']","['everybody', 'wants', 'bjp', 'government', 'serve', 'people', '?', 'corporate', 'financially', 'helped', 'bjp', 'win', 'election', '.']",why everybody wants bjp government to serve people  corporate financially helped bjp to win in the election no,"Sentiment(polarity=0.25, subjectivity=0.125)",0.25,0.125,2.0,Neutral,0,0.12637200761594575,0,0.3,0,0,0.3232485070398406
617,617,2020-05-20,04:56:00,['#mpjothimani'],['@hamdansayedinc:'],"['congress', 'mpjothimani', 'fst', 'gnratn', 'politician', 'tn.she', 'comes', 'humble', 'bckgrnd', 'wrked', 'way', 'topher']","['congress', 'mpjothimani', 'fst', 'gnratn', 'politician', 'tn.she', 'comes', 'humble', 'bckgrnd', 'wrked', 'way', 'topher']",this is congress mpjothimani a fst gnratn politician from tnshe comes from a humble bckgrnd wrked her way to topher,"Sentiment(polarity=-0.2, subjectivity=0.4)",-0.2,0.4,3.0,Positive,0,0.4842591578365072,0,0.42,1,0,0.48620584230297226
618,618,2020-05-20,04:55:00,"['#bjp', '#uttarpradesh', '#congress', '#ajaykumarlallu', '#priyankagandhi\\xe2\\x80\\x99s']",['@nh_india:'],"['bjp', 'government', 'act', 'vengeance', 'booked', 'uttarpradesh', 'congress', 'president', 'ajaykumarlallu', 'priyankagandhis', 'secre']","['bjp', 'government', 'act', 'vengeance', 'booked', 'uttarpradesh', 'congress', 'president', 'ajaykumarlallu', 'priyankagandhis', 'secre']",bjp government in an act of vengeance booked uttarpradesh congress president ajaykumarlallu and priyankagandhis secre,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,1.0,Negative,1,0.6320479738507553,1,0.6083333333333333,1,1,0.5005646090861232
619,619,2020-05-20,04:54:00,"['#bjp', '#congress']",[],"['congress', 'lies', 'exposed', '!', 'state', 'governments', 'claimed', 'bjp', 'congress', 'left', 'right', 'buses', 'evacuated', 'migrants', '!']","['congress', 'lies', 'exposed', '!', 'state', 'governments', 'claimed', 'bjp', 'congress', 'left', 'right', 'buses', 'evacuated', 'migrants', '!']",congress lies exposed no state governments has claimed bjp congress left or right buses evacuated the migrants,"Sentiment(polarity=0.14285714285714285, subjectivity=0.26785714285714285)",0.14285714285714285,0.26785714285714285,1.0,Negative,0,0.07317768056009019,0,0.16,0,0,0.2486765719722372
620,620,2020-05-20,04:54:00,"['#andhbhakt', '#bjp', '#rss\\n\\nhoti']",['@raja_africa:'],"['itcell', 'peddlers', 'spread', 'fake', 'news', '&', 'amp', ';', 'andhbhakt', 'get', 'carried', 'away', 'get', 'caught', 'na', 'aati', 'bjp', 'na', 'rss', 'hoti', 'sirf']","['itcell', 'peddlers', 'spread', 'fake', 'news', '&', 'amp', ';', 'andhbhakt', 'get', 'carried', 'away', 'get', 'caught', 'na', 'aati', 'bjp', 'na', 'rss', 'hoti', 'sirf']",itcell peddlers spread fake news  amp andhbhakt get carried away  and when they get caught na aati bjp na rss  hoti sirf,"Sentiment(polarity=-0.5, subjectivity=1.0)",-0.5,1.0,1.0,Negative,0,0.3255738755048974,0,0.48,0,0,0.3844919707440881
621,621,2020-05-20,04:52:00,"['#rss', '#bajrangdal', '#bjp']",['@ersdeen:'],"['hindutva', 'within', 'india', 'rss', 'bajrangdal', 'bjp', 'thought', 'declare', 'india', 'hindutva', 'rule', 'dictatorship', 'kill']","['hindutva', 'within', 'india', 'rss', 'bajrangdal', 'bjp', 'thought', 'declare', 'india', 'hindutva', 'rule', 'dictatorship', 'kill']",hindutva within india rss bajrangdal bjp their only thought is to declare india as hindutva and rule dictatorship to kill,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0,2.0,Neutral,0,0.20174279624662955,0,0.44,0,0,0.3979380134797488
622,622,2020-05-20,04:52:00,"['#saij', '#saravanan', '#ousudu', '#mandal', '#bjp', '#modiji']",['@iyyappankaali:'],"['saij', 'saravanan', 'ousudu', 'mandal', 'bjp', 'modiji', 'congratulations', 'sir']","['saij', 'saravanan', 'ousudu', 'mandal', 'bjp', 'modiji', 'congratulations', 'sir']",saij saravanan ousudu mandal bjp modiji congratulations sir,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral,1,0.6360837432857731,1,0.5870452535399431,1,1,0.5021333333333337
623,623,2020-05-20,04:52:00,"['#modi', '#tiktokbanindia', '#bjp']",[],"['unity', 'india', '(', 'indian', 'power', ')', 'government', 'banned', 'tik', 'tok', '...', 'modi', 'tiktokbanindia', 'bjp']","['unity', 'india', '(', 'indian', 'power', ')', 'government', 'banned', 'tik', 'tok', '...', 'modi', 'tiktokbanindia', 'bjp']",this is the unity of indiaindian power government should be banned on tik tokmodi tiktokbanindia bjp,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,3.0,Positive,1,0.6669697873867556,1,0.74,1,1,0.579578704113802
624,624,2020-05-20,04:51:00,"['#abhorrent', '#obnoxious', '#obscene']",['@nidarnaari'],"['.', 'fighting', 'someone', 'doesnt', 'care', 'stay', 'away', 'abhorrent', 'obnoxious', 'obscene', 'itcell', 'folks']","['.', 'fighting', 'someone', 'doesnt', 'care', 'stay', 'away', 'abhorrent', 'obnoxious', 'obscene', 'itcell', 'folks']", fighting for someone who doesnt care  stay away from abhorrent obnoxious obscene itcell folks,"Sentiment(polarity=-0.7, subjectivity=0.8)",-0.7,0.8,1.0,Negative,0,0.18805036550990384,1,0.5120766773162939,0,0,0.2776135002152854
625,625,2020-05-20,04:50:00,['#mpjothimani'],['@hamdansayedinc:'],"['congress', 'mpjothimani', 'fst', 'gnratn', 'politician', 'tn.she', 'comes', 'humble', 'bckgrnd', 'wrked', 'way', 'topher']","['congress', 'mpjothimani', 'fst', 'gnratn', 'politician', 'tn.she', 'comes', 'humble', 'bckgrnd', 'wrked', 'way', 'topher']",this is congress mpjothimani a fst gnratn politician from tnshe comes from a humble bckgrnd wrked her way to topher,"Sentiment(polarity=-0.2, subjectivity=0.4)",-0.2,0.4,3.0,Positive,0,0.4842591578365072,0,0.42,1,0,0.48620584230297226
626,626,2020-05-20,04:47:00,"['#bjp', '#migrantlabourers']",[],"['people', 'voted', 'bjp', 'hindurastra', 'betterment', 'hindus', 'kind', 'information', 'migrantlabourers']","['people', 'voted', 'bjp', 'hindurastra', 'betterment', 'hindus', 'kind', 'information', 'migrantlabourers']",people who voted bjp for hindurastra or for betterment of hindus for your kind information migrantlabourers are,"Sentiment(polarity=0.6, subjectivity=0.9)",0.6,0.9,2.0,Neutral,1,0.8918789399974862,1,0.7171428571428572,1,1,0.6947169439086676
