,Date,Time,hashtags,tagged_usernames,Text,tokens,data,pol_sub,polarity,subjectivity,Stanford_score,Stanford_sentiment
904,2020-05-20,11:47:00,"['#chinese', '#bantiktokinindia', '#bantiktokin', '#bantitokinindia', '#corona\\xe2\\x80\\xa6']",[],"['lets', 'uninstall', 'chinese', 'app', '.', 'corona', 'ka', 'revenge', '!', '!', '!', 'bantiktokinindia', 'bantiktokin', 'bantitokinindia', 'corona']","['lets', 'uninstall', 'chinese', 'app', '.', 'corona', 'ka', 'revenge', '!', '!', '!', 'bantiktokinindia', 'bantiktokin', 'bantitokinindia', 'corona']",lets uninstall this chinese app corona ka revenge  bantiktokinindia bantiktokin bantitokinindia corona,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral
905,2020-05-20,11:47:00,"['#flights', '#corona', '#breaking', '#domesticflights', '#airindia']",[],"['breaking', 'domestic', 'flights', 'start', 'may', '25', 'flights', 'corona', 'breaking', 'domesticflights', 'airindia']","['breaking', 'domestic', 'flights', 'start', 'may', '25', 'flights', 'corona', 'breaking', 'domesticflights', 'airindia']",breaking domestic flights to start from may   flights  corona  breaking  domesticflights  airindia,"Sentiment(polarity=0.0, subjectivity=0.1)",0.0,0.1,2.0,Neutral
906,2020-05-20,11:47:00,[],['@wasim_shaikh10:'],"['mrs', 'sonia', 'gandhi', 'calls', 'opposition', 'parties', 'meet', 'friday', '.', 'sources', 'ms', 'mamata', 'banerjee', 'mr', 'uddhav', 'thackeray', 'mr', 'sta']","['mrs', 'sonia', 'gandhi', 'calls', 'opposition', 'parties', 'meet', 'friday', '.', 'sources', 'ms', 'mamata', 'banerjee', 'mr', 'uddhav', 'thackeray', 'mr', 'sta']",mrs sonia gandhi calls for opposition parties meet on friday sources  ms mamata banerjee mr uddhav thackeray mr sta,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral
907,2020-05-20,11:47:00,['#rumours'],['@mumbaipolice:'],"['know', 'lot', 'free', 'time', '.', 'definitely', 'utilised', 'things', 'better', 'spreading', 'rumours', '!', 'neit']","['know', 'lot', 'free', 'time', '.', 'definitely', 'utilised', 'things', 'better', 'spreading', 'rumours', '!', 'neit']",we know there is a lot of free time but it can definitely be utilised to do things better than spreading rumours  neit,"Sentiment(polarity=0.3, subjectivity=0.6)",0.3,0.6,3.0,Positive
908,2020-05-20,11:47:00,['#industryinbihar'],"['@nitishkumar', '@news18bihar\\xe2\\x80\\xa6']","['playing', 'politics', 'also', '...', 'paid', 'back', 'industryinbihar']","['playing', 'politics', 'also', '...', 'paid', 'back', 'industryinbihar']",those who are playing politics in this alsowill be paid back industryinbihar,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral
909,2020-05-20,11:47:00,"['#carti', '#playboi', '#carti', '#afronation', '#darklanedemotapes', '#drake', '#soundcloud\\xe2\\x80\\xa6']",[],"['cap', 'snippet', 'dropping', 'soon', '...', '..drake', 'carti', 'playboi', 'carti', 'afronation', 'darklanedemotapes', 'drake', 'soundcloud']","['cap', 'snippet', 'dropping', 'soon', '...', '..drake', 'carti', 'playboi', 'carti', 'afronation', 'darklanedemotapes', 'drake', 'soundcloud']",no cap snippet dropping soondrake carti playboi carti afronation darklanedemotapes drake soundcloud,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,1.0,Negative
910,2020-05-20,11:47:00,[],['@gertvanderhoek:'],"['netherlands', '-', 'covid-19', 'detected', 'four', 'mink', 'farms', '*', 'human', 'mink', '*', 'mink', 'mink', '*', 'mink', 'cats', '*', 'mink', 'human']","['netherlands', '-', 'covid-19', 'detected', 'four', 'mink', 'farms', '*', 'human', 'mink', '*', 'mink', 'mink', '*', 'mink', 'cats', '*', 'mink', 'human']",the netherlands  covid detected at four mink farms  human to mink  mink to mink  mink to cats  mink to human,"Sentiment(polarity=0.0, subjectivity=0.1)",0.0,0.1,2.0,Neutral
911,2020-05-20,11:47:00,['#corona'],['@girishnaught:'],"['bjp', 'mumbai', 'distributing', 'special', 'ayush', 'kadha', 'cure', '99.95', '%', 'corona', 'patients..', '!', '!', 'looks', 'like', 'bjp', 'finally', 'found']","['bjp', 'mumbai', 'distributing', 'special', 'ayush', 'kadha', 'cure', '99.95', '%', 'corona', 'patients..', '!', '!', 'looks', 'like', 'bjp', 'finally', 'found']",bjp mumbai is distributing special ayush kadha that can cure  corona patients   looks like bjp finally found t,"Sentiment(polarity=0.17857142857142858, subjectivity=0.7857142857142857)",0.17857142857142858,0.7857142857142857,2.0,Neutral
912,2020-05-20,11:47:00,"['#corona', '#virus', '#meat.']",['@vegan_raven:'],"['catch', 'corona', 'virus', 'eating', 'meat', '.', 'seems', 'people', 'say', '.', 'catch', 'virus', 'first', 'place', '.']","['catch', 'corona', 'virus', 'eating', 'meat', '.', 'seems', 'people', 'say', '.', 'catch', 'virus', 'first', 'place', '.']",can you catch corona virus from eating meat it seems people say no so how did we catch the virus in the first place,"Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",0.25,0.3333333333333333,1.0,Negative
913,2020-05-20,11:47:00,['#burnley'],[],"['breaking', 'news', 'burnley', 'confirmed', 'assistant', 'manager', 'ian', 'woan', 'tested', 'positive', 'coronavirus', 'sunday', '.']","['breaking', 'news', 'burnley', 'confirmed', 'assistant', 'manager', 'ian', 'woan', 'tested', 'positive', 'coronavirus', 'sunday', '.']",breaking news  burnley have confirmed that assistant manager ian woan tested positive for coronavirus on sunday,"Sentiment(polarity=0.31363636363636366, subjectivity=0.7727272727272727)",0.3136363636363637,0.7727272727272727,3.0,Positive
914,2020-05-20,11:47:00,[],[],"['eminence', 'grand', 'mufti', 'nauryzbai', 'taganuly', 'mufti', 'republic', 'kazakhstan', 'opening', 'speech']","['eminence', 'grand', 'mufti', 'nauryzbai', 'taganuly', 'mufti', 'republic', 'kazakhstan', 'opening', 'speech']",his eminence the grand mufti nauryzbai taganuly mufti of the republic of kazakhstan during the opening speech of,"Sentiment(polarity=0.5, subjectivity=1.0)",0.5,1.0,2.0,Neutral
915,2020-05-20,11:47:00,"['#airlines,', '#corona']","['@thecapital_io:', '@easyjet,']","['1/', 'enough', 'like', 'airlines', 'hit', 'corona', 'crisis', 'low-cost', 'airline', 'also']","['1/', 'enough', 'like', 'airlines', 'hit', 'corona', 'crisis', 'low-cost', 'airline', 'also']", as it is not enough that  like other airlines was hit by the corona crisis now the lowcost airline also,"Sentiment(polarity=-0.0625, subjectivity=0.4375)",-0.0625,0.4375,1.0,Negative
916,2020-05-20,11:47:00,"['#corona', '#trumpisaloser', '#trumpdepression']",[],"['corona', 'trumpisaloser', 'trumpdepression', 'dont', 'say', '!', 'lol', 'cinematic', 'become', 'playable', 'damn']","['corona', 'trumpisaloser', 'trumpdepression', 'dont', 'say', '!', 'lol', 'cinematic', 'become', 'playable', 'damn']",corona trumpisaloser trumpdepression   no you dont say that lol  the cinematic has become playable  about damn,"Sentiment(polarity=0.4, subjectivity=0.44999999999999996)",0.4,0.45,2.0,Neutral
917,2020-05-20,11:47:00,[],[],"['2.94', 'pc', 'active', 'covid-19', 'cases', 'need', 'oxygen', 'support', '3', 'pc', 'need', 'icu', '0.45', 'pc', 'require', 'ventilator', 'support', 'h']","['2.94', 'pc', 'active', 'covid-19', 'cases', 'need', 'oxygen', 'support', '3', 'pc', 'need', 'icu', '0.45', 'pc', 'require', 'ventilator', 'support', 'h']",about  pc of active covid cases need oxygen support  pc need icu and  pc require ventilator support h,"Sentiment(polarity=-0.13333333333333333, subjectivity=0.6)",-0.13333333333333333,0.6,1.0,Negative
918,2020-05-20,11:47:00,[],"['@uncanny_spirit:', '@sanjaybragta']","['nepal', 'would', 'face', 'fate', 'like', 'tibet', '.', 'communists', 'neither', 'care', 'people', 'country', '.']","['nepal', 'would', 'face', 'fate', 'like', 'tibet', '.', 'communists', 'neither', 'care', 'people', 'country', '.']",nepal would face the fate like tibet communists neither care about their people nor about the country i,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,1.0,Negative
919,2020-05-20,11:47:00,['#corona'],[],"['spot', 'tim', '-', 'people', 'outside', 'corona', 'hot', 'spots', 'like', 'cities', '500000', 'able', 'travel', 'around', 'australia']","['spot', 'tim', '-', 'people', 'outside', 'corona', 'hot', 'spots', 'like', 'cities', '500000', 'able', 'travel', 'around', 'australia']",spot on tim  people outside corona hot spots like cities over  should be able to travel around australia,"Sentiment(polarity=0.25, subjectivity=0.5083333333333334)",0.25,0.5083333333333334,1.0,Negative
920,2020-05-20,11:46:00,['#corona'],"['@sanjayjhabihar', '@moefcc', '@mohfw_india', '@nitishkumar']","['multiplying', 'number', 'corona', 'testing', 'quick']","['multiplying', 'number', 'corona', 'testing', 'quick']",by multiplying the number of corona testing it will be quick an,"Sentiment(polarity=0.3333333333333333, subjectivity=0.5)",0.3333333333333333,0.5,2.0,Neutral
921,2020-05-20,11:46:00,['#corona\\xe2\\x80\\xa6'],[],"['else', 'cant', 'stop', 'thinking', 'one', 'tour', 'coronavirus', 'fucked', 'corona']","['else', 'cant', 'stop', 'thinking', 'one', 'tour', 'coronavirus', 'fucked', 'corona']",who else cant stop thinking about the all in one tour and how this coronavirus fucked it all up corona,"Sentiment(polarity=-0.6, subjectivity=0.7)",-0.6,0.7,1.0,Negative
922,2020-05-20,11:46:00,[],[],"['talk', 'website', 'experts', '.', 'special', 'website', 'package', 'corona', 'virus', 'medical', 'suppliers']","['talk', 'website', 'experts', '.', 'special', 'website', 'package', 'corona', 'virus', 'medical', 'suppliers']",talk with our website experts we have special website package for corona virus medical suppliers,"Sentiment(polarity=0.17857142857142858, subjectivity=0.2857142857142857)",0.17857142857142858,0.2857142857142857,3.0,Positive
923,2020-05-20,11:46:00,"['#coalwarriors', '#coronawarriors']",['@teamwcl:'],"['wcl', 'women', 'coalwarriors', 'emerged', 'true', 'coronawarriors', 'fulfilling', 'responsibilities', 'family', 'nation', '.', 'meet', 'wome']","['wcl', 'women', 'coalwarriors', 'emerged', 'true', 'coronawarriors', 'fulfilling', 'responsibilities', 'family', 'nation', '.', 'meet', 'wome']",wcl women coalwarriors emerged as true coronawarriors fulfilling responsibilities for their family and nation meet the wome,"Sentiment(polarity=0.35, subjectivity=0.65)",0.35,0.65,2.0,Neutral
924,2020-05-20,11:46:00,"['#hmmmm', '#corona']",[],"['self', 'medicating', 'trump', '?', 'hmmmm', 'corona']","['self', 'medicating', 'trump', '?', 'hmmmm', 'corona']",self medicating because trump did it hmmmm corona,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral
925,2020-05-20,11:46:00,"['#covid19', '#pharmacist']","['@bhagwan_maloo:', '@sharmakirtija']","['people', 'trying', 'stay', 'home', 'safe', 'many', 'covid19', 'warriors', 'like', 'pharmacist', 'fath']","['people', 'trying', 'stay', 'home', 'safe', 'many', 'covid19', 'warriors', 'like', 'pharmacist', 'fath']",when people are trying to stay at home and be safe many covid warriors like pharmacist  and her fath,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,2.0,Neutral
926,2020-05-20,11:46:00,"['#corona', '#reasi', '#jammu\\n']",['@indukanwal\\xe2\\x80\\xa6'],"['1', 'corona', 'postive', 'case', 'reasi', 'district', 'jammu', 'total', '.', 'active', 'cases', 'reasi', '3', '.']","['1', 'corona', 'postive', 'case', 'reasi', 'district', 'jammu', 'total', '.', 'active', 'cases', 'reasi', '3', '.']", more corona postive case in reasi district jammu  total no of active cases in reasi ,"Sentiment(polarity=0.12222222222222223, subjectivity=0.6166666666666667)",0.12222222222222225,0.6166666666666667,1.0,Negative
927,2020-05-20,11:46:00,['#'],['@cnn'],"['us', 'corona', 'cases', 'crossed', '1.5', 'million', '91000', 'deaths', 'latest', 'updates', '|', 'cases', 'per', 'million', 'pop']","['us', 'corona', 'cases', 'crossed', '1.5', 'million', '91000', 'deaths', 'latest', 'updates', '|', 'cases', 'per', 'million', 'pop']",us corona cases have crossed  million and more than  deaths  latest updates   cases per million pop,"Sentiment(polarity=0.5, subjectivity=0.7)",0.5,0.7,2.0,Neutral
928,2020-05-20,11:46:00,"['#covid', '#covi\\xcc\\x87d19', '#cookinggas', '#coronavid19', '#corona', '#coronavairus', '#covid2020', '#covidkindness', '#doctors', ""#nurses\\xe2\\x80\\xa6'""]",['@awan_gas:'],"['eid', 'announcement', 'covid', 'covid19', 'cookinggas', 'coronavid19', 'corona', 'coronavairus', 'covid2020', 'covidkindness', 'doctors', 'nurses']","['eid', 'announcement', 'covid', 'covid19', 'cookinggas', 'coronavid19', 'corona', 'coronavairus', 'covid2020', 'covidkindness', 'doctors', 'nurses']",eid announcement  covid covid cookinggas coronavid corona coronavairus covid covidkindness doctors nurses,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral
929,2020-05-20,11:46:00,"['#raccoon', '#corona']",['@'],"['except', 'raccoon', '2', 'cs', '.', 'otherwise', 'cute', 'association', '.', 'raccoon', 'corona', 'toronto', 'ontario']","['except', 'raccoon', '2', 'cs', '.', 'otherwise', 'cute', 'association', '.', 'raccoon', 'corona', 'toronto', 'ontario']",except raccoon has  cs otherwise very cute association raccoon corona  toronto ontario,"Sentiment(polarity=0.65, subjectivity=1.0)",0.65,1.0,2.0,Neutral
930,2020-05-20,11:46:00,"['#indiasalutecoronawarriors\\n\\n#harkaamdeshkenaam\\n\\nas', '#corona', '#indianarmy']",['@adgpi:'],"['indiasalutecoronawarriors', 'harkaamdeshkenaam', 'nation', 'continues', 'fight', 'corona', 'pandemic', 'gallant', 'soldiers', 'indianarmy', 'k']","['indiasalutecoronawarriors', 'harkaamdeshkenaam', 'nation', 'continues', 'fight', 'corona', 'pandemic', 'gallant', 'soldiers', 'indianarmy', 'k']",indiasalutecoronawarriors  harkaamdeshkenaam  as nation continues to fight corona pandemic gallant soldiers of indianarmy k,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral
931,2020-05-20,11:46:00,['#gohungergo'],"['@seethakkamla:', '@incindia', '@mahilacongress', '@chhattisgarhpmc', ""@r\\xe2\\x80\\xa6'""]","['56th', 'day', 'gohungergo', 'serving', 'kids', 'happiest', 'moments', 'journey']","['56th', 'day', 'gohungergo', 'serving', 'kids', 'happiest', 'moments', 'journey']",th day of gohungergo  serving kids are my happiest moments in my journey,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,3.0,Positive
932,2020-05-20,11:46:00,"['#corona', '#virus', '#meat.']",['@vegan_raven:'],"['catch', 'corona', 'virus', 'eating', 'meat', '.', 'seems', 'people', 'say', '.', 'catch', 'virus', 'first', 'place', '.']","['catch', 'corona', 'virus', 'eating', 'meat', '.', 'seems', 'people', 'say', '.', 'catch', 'virus', 'first', 'place', '.']",can you catch corona virus from eating meat it seems people say no so how did we catch the virus in the first place,"Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",0.25,0.3333333333333333,1.0,Negative
933,2020-05-20,11:46:00,['#pakistan.\\n\\na'],['@azeema_1:'],"['atrocities', 'minorities', 'routine', 'pakistan', '.', 'hindu', 'familyincl', 'women', '&', 'amp', ';', 'children', 'r', 'beatenforced', '2leave', 'home']","['atrocities', 'minorities', 'routine', 'pakistan', '.', 'hindu', 'familyincl', 'women', '&', 'amp', ';', 'children', 'r', 'beatenforced', '2leave', 'home']",atrocities on minorities is now routine in pakistan  a hindu familyincl womenampchildren r beatenforced leave their home i,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,1.0,Negative
934,2020-05-20,11:45:00,[],['@dhyeya_ias:'],"['topic', 'covid-19', '(', 'covid-19', 'human', 'body', ')', 'english', 'click', 'https//t.co/1mbxycoyfp', 'hindi', 'click']","['topic', 'covid-19', '(', 'covid-19', 'human', 'body', ')', 'english', 'click', 'https//t.co/1mbxycoyfp', 'hindi', 'click']",topic covid    covid and human body for english click here httpstcombxycoyfp for hindi click here,"Sentiment(polarity=0.0, subjectivity=0.05)",0.0,0.05,3.0,Positive
935,2020-05-20,11:45:00,"['#islamabad', '#covid_19\\xe2\\x80\\xa6']",[],"['20th', 'may', '2020', '.', '104', 'positive', 'cases', '.', 'high', 'time', 'take', 'extra', 'precautionary', 'measures', '.', 'islamabad', 'covid_19']","['20th', 'may', '2020', '.', '104', 'positive', 'cases', '.', 'high', 'time', 'take', 'extra', 'precautionary', 'measures', '.', 'islamabad', 'covid_19']",th may   positive cases high time to take extra precautionary measures now islamabad covid ,"Sentiment(polarity=0.1290909090909091, subjectivity=0.3951515151515152)",0.1290909090909091,0.3951515151515152,3.0,Positive
936,2020-05-20,11:45:00,['#corona'],"['@madhukishwar:', '@realdonaldtrump']","['really', 'worried', 'know', 'taking', 'anti', 'malaria', 'drug', 'keep', 'corona', 'away', '.', 'harm', 'plea']","['really', 'worried', 'know', 'taking', 'anti', 'malaria', 'drug', 'keep', 'corona', 'away', '.', 'harm', 'plea']",really worried to know you are taking anti malaria drug to keep corona away it will only do harm  plea,"Sentiment(polarity=0.1, subjectivity=0.6)",0.1,0.6,1.0,Negative
937,2020-05-20,11:45:00,"['#corona', '#virus', '#meat.']",['@vegan_raven:'],"['catch', 'corona', 'virus', 'eating', 'meat', '.', 'seems', 'people', 'say', '.', 'catch', 'virus', 'first', 'place', '.']","['catch', 'corona', 'virus', 'eating', 'meat', '.', 'seems', 'people', 'say', '.', 'catch', 'virus', 'first', 'place', '.']",can you catch corona virus from eating meat it seems people say no so how did we catch the virus in the first place,"Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",0.25,0.3333333333333333,1.0,Negative
938,2020-05-20,11:45:00,"['#coalwarriors', '#coronawarriors']",['@teamwcl:'],"['wcl', 'women', 'coalwarriors', 'emerged', 'true', 'coronawarriors', 'fulfilling', 'responsibilities', 'family', 'nation', '.', 'meet', 'wome']","['wcl', 'women', 'coalwarriors', 'emerged', 'true', 'coronawarriors', 'fulfilling', 'responsibilities', 'family', 'nation', '.', 'meet', 'wome']",wcl women coalwarriors emerged as true coronawarriors fulfilling responsibilities for their family and nation meet the wome,"Sentiment(polarity=0.35, subjectivity=0.65)",0.35,0.65,2.0,Neutral
939,2020-05-20,11:45:00,['#gohungergo'],"['@seethakkamla:', '@incindia', '@mahilacongress', '@chhattisgarhpmc', ""@r\\xe2\\x80\\xa6'""]","['56th', 'day', 'gohungergo', 'serving', 'kids', 'happiest', 'moments', 'journey']","['56th', 'day', 'gohungergo', 'serving', 'kids', 'happiest', 'moments', 'journey']",th day of gohungergo  serving kids are my happiest moments in my journey,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,3.0,Positive
